n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
675,1,8,4,1,2,1,4194304,0,1.921903,208
676,1,8,4,1,2,2,2097152,0,1.925861,260
677,1,8,4,1,2,4,1048576,0,1.979642,451
678,1,8,4,1,4,1,4194304,0,2.061449,377
679,1,8,4,1,4,2,2097152,0,2.139902,409
680,1,8,4,1,4,4,1048576,0,1.891039,598
681,1,8,4,1,8,1,4194304,0,2.0225,485
682,1,8,4,1,8,2,2097152,0,2.046245,661
684,1,8,4,2,1,1,4194304,0,1.939171,281
685,1,8,4,2,1,2,2097152,0,1.97503,279
686,1,8,4,2,1,4,1048576,0,2.007862,420
687,1,8,4,2,2,1,4194304,0,2.05228,354
688,1,8,4,2,2,2,2097152,0,1.919341,538
689,1,8,4,2,2,4,1048576,0,2.030628,671
690,1,8,4,2,4,1,4194304,0,2.006739,553
691,1,8,4,2,4,2,2097152,0,2.086823,660
696,1,8,4,4,1,1,4194304,0,2.201359,356
697,1,8,4,4,1,2,2097152,0,1.986439,467
698,1,8,4,4,1,4,1048576,0,2.019503,691
720,1,8,8,1,1,1,4194304,0,1.924917,147
721,1,8,8,1,1,2,2097152,0,1.775049,218
722,1,8,8,1,1,4,1048576,0,1.963309,384
723,1,8,8,1,2,1,4194304,0,1.97228,195
724,1,8,8,1,2,2,2097152,0,1.866602,257
726,1,8,8,1,4,1,4194304,0,2.078968,294
732,1,8,8,2,1,1,4194304,0,2.027603,277
733,1,8,8,2,1,2,2097152,0,2.045411,386
734,1,8,8,2,1,4,1048576,0,2.087735,545
735,1,8,8,2,2,1,4194304,0,2.187336,348
744,1,8,8,4,1,1,4194304,0,2.032228,364
745,1,8,8,4,1,2,2097152,0,2.049573,552
768,2,1,1,1,1,1,4194304,0,1.649372,91
769,2,1,1,1,1,2,2097152,0,1.62176,112
770,2,1,1,1,1,4,1048576,0,1.648192,189
771,2,1,1,1,2,1,4194304,0,1.542724,76
772,2,1,1,1,2,2,2097152,0,1.626726,119
773,2,1,1,1,2,4,1048576,0,1.553106,132
774,2,1,1,1,4,1,4194304,0,1.997993,116
775,2,1,1,1,4,2,2097152,0,2.038104,129
776,2,1,1,1,4,4,1048576,0,1.956702,166
777,2,1,1,1,8,1,4194304,0,1.830879,115
778,2,1,1,1,8,2,2097152,0,1.873348,161
779,2,1,1,1,8,4,1048576,0,1.929501,234
780,2,1,1,2,1,1,4194304,0,1.554265,77
781,2,1,1,2,1,2,2097152,0,1.636627,102
782,2,1,1,2,1,4,1048576,0,1.783652,141
783,2,1,1,2,2,1,4194304,0,2.111156,118
784,2,1,1,2,2,2,2097152,0,1.855845,138
785,2,1,1,2,2,4,1048576,0,2.136168,216
786,2,1,1,2,4,1,4194304,0,1.79673,135
787,2,1,1,2,4,2,2097152,0,2.050844,176
788,2,1,1,2,4,4,1048576,0,1.825987,230
789,2,1,1,2,8,1,4194304,0,1.872639,150
790,2,1,1,2,8,2,2097152,0,1.977396,207
791,2,1,1,2,8,4,1048576,0,2.065637,342
792,2,1,1,4,1,1,4194304,0,2.04301,106
793,2,1,1,4,1,2,2097152,0,1.97174,142
794,2,1,1,4,1,4,1048576,0,1.877106,181
795,2,1,1,4,2,1,4194304,0,1.763347,140
796,2,1,1,4,2,2,2097152,0,1.941499,186
797,2,1,1,4,2,4,1048576,0,1.814787,299
798,2,1,1,4,4,1,4194304,0,1.909747,172
799,2,1,1,4,4,2,2097152,0,2.140739,250
800,2,1,1,4,4,4,1048576,0,1.904321,318
801,2,1,1,4,8,1,4194304,0,1.925961,229
802,2,1,1,4,8,2,2097152,0,1.940353,293
803,2,1,1,4,8,4,1048576,0,2.067523,472
804,2,1,1,8,1,1,4194304,0,1.973392,143
805,2,1,1,8,1,2,2097152,0,1.838402,156
806,2,1,1,8,1,4,1048576,0,1.999823,272
807,2,1,1,8,2,1,4194304,0,1.98468,183
808,2,1,1,8,2,2,2097152,0,2.07293,252
809,2,1,1,8,2,4,1048576,0,2.110448,394
810,2,1,1,8,4,1,4194304,0,2.0289,253
811,2,1,1,8,4,2,2097152,0,1.910455,368
812,2,1,1,8,4,4,1048576,0,2.113133,501
816,2,1,2,1,1,1,4194304,0,1.650303,88
817,2,1,2,1,1,2,2097152,0,1.607121,115
818,2,1,2,1,1,4,1048576,0,1.671659,192
819,2,1,2,1,2,1,4194304,0,1.737832,104
820,2,1,2,1,2,2,2097152,0,1.613467,162
821,2,1,2,1,2,4,1048576,0,1.609947,189
822,2,1,2,1,4,1,4194304,0,1.974458,136
823,2,1,2,1,4,2,2097152,0,2.154423,232
824,2,1,2,1,4,4,1048576,0,2.067374,295
825,2,1,2,1,8,1,4194304,0,2.029761,193
826,2,1,2,1,8,2,2097152,0,1.947876,315
827,2,1,2,1,8,4,1048576,0,1.874907,333
828,2,1,2,2,1,1,4194304,0,1.764124,108
829,2,1,2,2,1,2,2097152,0,1.946708,145
830,2,1,2,2,1,4,1048576,0,1.813173,196
831,2,1,2,2,2,1,4194304,0,2.003692,138
832,2,1,2,2,2,2,2097152,0,2.148002,193
833,2,1,2,2,2,4,1048576,0,1.973187,210
834,2,1,2,2,4,1,4194304,0,2.004725,186
835,2,1,2,2,4,2,2097152,0,1.857139,298
836,2,1,2,2,4,4,1048576,0,1.854558,358
837,2,1,2,2,8,1,4194304,0,2.003716,321
838,2,1,2,2,8,2,2097152,0,2.086305,651
839,2,1,2,2,8,4,1048576,0,1.9887,463
840,2,1,2,4,1,1,4194304,0,1.994583,141
841,2,1,2,4,1,2,2097152,0,1.995053,206
842,2,1,2,4,1,4,1048576,0,2.067336,255
843,2,1,2,4,2,1,4194304,0,1.905137,218
844,2,1,2,4,2,2,2097152,0,2.060711,304
845,2,1,2,4,2,4,1048576,0,1.893874,384
846,2,1,2,4,4,1,4194304,0,2.095528,329
847,2,1,2,4,4,2,2097152,0,2.05564,589
848,2,1,2,4,4,4,1048576,0,2.122746,502
849,2,1,2,4,8,1,4194304,0,2.045714,549
850,2,1,2,4,8,2,2097152,0,2.125018,728
851,2,1,2,4,8,4,1048576,0,2.174759,756
852,2,1,2,8,1,1,4194304,0,1.906107,187
853,2,1,2,8,1,2,2097152,0,1.924412,245
854,2,1,2,8,1,4,1048576,0,1.885924,342
855,2,1,2,8,2,1,4194304,0,1.945262,346
856,2,1,2,8,2,2,2097152,0,2.044051,526
857,2,1,2,8,2,4,1048576,0,2.117731,550
858,2,1,2,8,4,1,4194304,0,2.011059,507
859,2,1,2,8,4,2,2097152,0,2.110075,880
860,2,1,2,8,4,4,1048576,0,2.157002,719
864,2,1,4,1,1,1,4194304,0,1.601179,87
865,2,1,4,1,1,2,2097152,0,1.773875,145
866,2,1,4,1,1,4,1048576,0,1.483325,218
867,2,1,4,1,2,1,4194304,0,2.08607,147
868,2,1,4,1,2,2,2097152,0,1.957033,192
869,2,1,4,1,2,4,1048576,0,2.307978,297
870,2,1,4,1,4,1,4194304,0,1.820867,194
871,2,1,4,1,4,2,2097152,0,1.871965,243
872,2,1,4,1,4,4,1048576,0,1.953395,349
873,2,1,4,1,8,1,4194304,0,2.032888,260
874,2,1,4,1,8,2,2097152,0,1.906663,324
875,2,1,4,1,8,4,1048576,0,1.890564,469
876,2,1,4,2,1,1,4194304,0,2.28753,144
877,2,1,4,2,1,2,2097152,0,2.035253,230
878,2,1,4,2,1,4,1048576,0,2.166876,274
879,2,1,4,2,2,1,4194304,0,1.773392,188
880,2,1,4,2,2,2,2097152,0,1.986199,243
881,2,1,4,2,2,4,1048576,0,1.871162,407
882,2,1,4,2,4,1,4194304,0,1.955727,293
883,2,1,4,2,4,2,2097152,0,1.871264,353
884,2,1,4,2,4,4,1048576,0,1.97836,495
885,2,1,4,2,8,1,4194304,0,2.07815,375
886,2,1,4,2,8,2,2097152,0,2.133913,595
887,2,1,4,2,8,4,1048576,0,2.024254,684
888,2,1,4,4,1,1,4194304,0,1.900829,204
889,2,1,4,4,1,2,2097152,0,2.012149,254
890,2,1,4,4,1,4,1048576,0,1.858589,364
891,2,1,4,4,2,1,4194304,0,1.896129,296
892,2,1,4,4,2,2,2097152,0,1.985499,406
893,2,1,4,4,2,4,1048576,0,2.0282,501
894,2,1,4,4,4,1,4194304,0,2.124654,460
895,2,1,4,4,4,2,2097152,0,2.109488,571
896,2,1,4,4,4,4,1048576,0,2.04509,724
900,2,1,4,8,1,1,4194304,0,1.906663,310
901,2,1,4,8,1,2,2097152,0,2.113432,362
902,2,1,4,8,1,4,1048576,0,1.987177,520
903,2,1,4,8,2,1,4194304,0,1.93533,469
904,2,1,4,8,2,2,2097152,0,2.058067,724
905,2,1,4,8,2,4,1048576,0,2.105669,808
912,2,1,8,1,1,1,4194304,0,1.915666,133
913,2,1,8,1,1,2,2097152,0,2.055357,194
914,2,1,8,1,1,4,1048576,0,1.896932,292
915,2,1,8,1,2,1,4194304,0,1.802085,137
916,2,1,8,1,2,2,2097152,0,1.759767,200
917,2,1,8,1,2,4,1048576,0,1.904063,285
918,2,1,8,1,4,1,4194304,0,1.845659,224
919,2,1,8,1,4,2,2097152,0,1.979309,288
920,2,1,8,1,4,4,1048576,0,1.915952,455
921,2,1,8,1,8,1,4194304,0,1.999586,262
922,2,1,8,1,8,2,2097152,0,2.020858,405
923,2,1,8,1,8,4,1048576,0,1.897849,618
924,2,1,8,2,1,1,4194304,0,1.840731,157
925,2,1,8,2,1,2,2097152,0,1.786844,198
926,2,1,8,2,1,4,1048576,0,1.886755,290
927,2,1,8,2,2,1,4194304,0,1.912618,217
928,2,1,8,2,2,2,2097152,0,1.938286,294
929,2,1,8,2,2,4,1048576,0,1.988004,461
930,2,1,8,2,4,1,4194304,0,1.901153,296
931,2,1,8,2,4,2,2097152,0,2.04752,418
932,2,1,8,2,4,4,1048576,0,1.939999,654
936,2,1,8,4,1,1,4194304,0,1.878429,210
937,2,1,8,4,1,2,2097152,0,1.880741,289
938,2,1,8,4,1,4,1048576,0,1.901325,451
939,2,1,8,4,2,1,4194304,0,1.967885,316
940,2,1,8,4,2,2,2097152,0,2.00234,434
941,2,1,8,4,2,4,1048576,0,2.052752,627
948,2,1,8,8,1,1,4194304,0,1.888836,300
949,2,1,8,8,1,2,2097152,0,1.999386,462
950,2,1,8,8,1,4,1048576,0,2.010025,655
960,2,2,1,1,1,1,4194304,0,1.582949,81
961,2,2,1,1,1,2,2097152,0,1.624202,128
962,2,2,1,1,1,4,1048576,0,1.652254,147
963,2,2,1,1,2,1,4194304,0,1.623505,85
964,2,2,1,1,2,2,2097152,0,1.656974,105
965,2,2,1,1,2,4,1048576,0,1.678187,153
966,2,2,1,1,4,1,4194304,0,1.971026,135
967,2,2,1,1,4,2,2097152,0,2.231457,164
968,2,2,1,1,4,4,1048576,0,1.954764,207
969,2,2,1,1,8,1,4194304,0,1.897898,157
970,2,2,1,1,8,2,2097152,0,1.795615,208
971,2,2,1,1,8,4,1048576,0,1.879044,292
972,2,2,1,2,1,1,4194304,0,1.664512,93
973,2,2,1,2,1,2,2097152,0,1.716844,125
974,2,2,1,2,1,4,1048576,0,1.647067,148
975,2,2,1,2,2,1,4194304,0,1.888196,132
976,2,2,1,2,2,2,2097152,0,1.913651,182
977,2,2,1,2,2,4,1048576,0,1.969041,237
978,2,2,1,2,4,1,4194304,0,1.891835,181
979,2,2,1,2,4,2,2097152,0,1.89867,225
980,2,2,1,2,4,4,1048576,0,1.952642,319
981,2,2,1,2,8,1,4194304,0,1.9653,234
982,2,2,1,2,8,2,2097152,0,1.89554,279
983,2,2,1,2,8,4,1048576,0,1.90426,454
984,2,2,1,4,1,1,4194304,0,2.102975,119
985,2,2,1,4,1,2,2097152,0,1.978036,176
986,2,2,1,4,1,4,1048576,0,1.952813,227
987,2,2,1,4,2,1,4194304,0,1.789201,163
988,2,2,1,4,2,2,2097152,0,2.030558,188
989,2,2,1,4,2,4,1048576,0,1.872167,276
990,2,2,1,4,4,1,4194304,0,1.963718,261
991,2,2,1,4,4,2,2097152,0,1.969139,310
992,2,2,1,4,4,4,1048576,0,2.061291,469
993,2,2,1,4,8,1,4194304,0,2.175994,358
994,2,2,1,4,8,2,2097152,0,2.133808,465
995,2,2,1,4,8,4,1048576,0,2.046844,688
996,2,2,1,8,1,1,4194304,0,1.884214,154
997,2,2,1,8,1,2,2097152,0,1.81538,199
998,2,2,1,8,1,4,1048576,0,1.912266,330
999,2,2,1,8,2,1,4194304,0,2.060727,226
1000,2,2,1,8,2,2,2097152,0,2.105982,289
1001,2,2,1,8,2,4,1048576,0,1.893144,507
1002,2,2,1,8,4,1,4194304,0,2.07826,401
1003,2,2,1,8,4,2,2097152,0,1.92978,508
1004,2,2,1,8,4,4,1048576,0,2.046914,695
1008,2,2,2,1,1,1,4194304,0,1.70683,103
1009,2,2,2,1,1,2,2097152,0,1.716442,134
1010,2,2,2,1,1,4,1048576,0,1.765436,240
1011,2,2,2,1,2,1,4194304,0,1.964186,120
1012,2,2,2,1,2,2,2097152,0,2.240297,202
1013,2,2,2,1,2,4,1048576,0,2.169043,275
1014,2,2,2,1,4,1,4194304,0,1.8403,235
1015,2,2,2,1,4,2,2097152,0,1.991236,258
1016,2,2,2,1,4,4,1048576,0,1.835378,331
1017,2,2,2,1,8,1,4194304,0,1.974761,259
1018,2,2,2,1,8,2,2097152,0,1.803674,329
1019,2,2,2,1,8,4,1048576,0,2.086553,408
1020,2,2,2,2,1,1,4194304,0,2.078155,143
1021,2,2,2,2,1,2,2097152,0,1.948519,185
1022,2,2,2,2,1,4,1048576,0,1.924139,296
1023,2,2,2,2,2,1,4194304,0,1.797768,199
1024,2,2,2,2,2,2,2097152,0,1.940512,265
1025,2,2,2,2,2,4,1048576,0,1.905588,344
1026,2,2,2,2,4,1,4194304,0,1.932173,314
1027,2,2,2,2,4,2,2097152,0,1.952564,387
1028,2,2,2,2,4,4,1048576,0,1.997329,449
1029,2,2,2,2,8,1,4194304,0,1.998196,517
1030,2,2,2,2,8,2,2097152,0,2.02093,647
1031,2,2,2,2,8,4,1048576,0,2.017883,709
1032,2,2,2,4,1,1,4194304,0,1.792628,206
1033,2,2,2,4,1,2,2097152,0,2.068777,265
1034,2,2,2,4,1,4,1048576,0,1.889678,336
1035,2,2,2,4,2,1,4194304,0,2.042236,349
1036,2,2,2,4,2,2,2097152,0,1.906994,427
1037,2,2,2,4,2,4,1048576,0,1.866913,496
1038,2,2,2,4,4,1,4194304,0,1.912251,536
1039,2,2,2,4,4,2,2097152,0,2.085218,678
1040,2,2,2,4,4,4,1048576,0,1.941079,738
1044,2,2,2,8,1,1,4194304,0,2.061979,345
1045,2,2,2,8,1,2,2097152,0,2.106519,424
1046,2,2,2,8,1,4,1048576,0,1.944064,512
1047,2,2,2,8,2,1,4194304,0,1.976607,553
1048,2,2,2,8,2,2,2097152,0,1.981764,657
1049,2,2,2,8,2,4,1048576,0,2.050205,765
1056,2,2,4,1,1,1,4194304,0,1.835756,120
1057,2,2,4,1,1,2,2097152,0,1.803819,146
1058,2,2,4,1,1,4,1048576,0,1.99637,249
1059,2,2,4,1,2,1,4194304,0,1.93106,146
1060,2,2,4,1,2,2,2097152,0,2.197003,222
1061,2,2,4,1,2,4,1048576,0,1.944345,269
1062,2,2,4,1,4,1,4194304,0,1.85448,213
1063,2,2,4,1,4,2,2097152,0,1.836767,268
1064,2,2,4,1,4,4,1048576,0,1.966583,398
1065,2,2,4,1,8,1,4194304,0,2.080943,314
1066,2,2,4,1,8,2,2097152,0,2.136876,408
1067,2,2,4,1,8,4,1048576,0,1.928526,547
1068,2,2,4,2,1,1,4194304,0,2.131806,149
1069,2,2,4,2,1,2,2097152,0,2.017115,172
1070,2,2,4,2,1,4,1048576,0,1.933895,298
1071,2,2,4,2,2,1,4194304,0,1.820812,205
1072,2,2,4,2,2,2,2097152,0,1.930126,268
1073,2,2,4,2,2,4,1048576,0,1.846451,392
1074,2,2,4,2,4,1,4194304,0,2.053048,321
1075,2,2,4,2,4,2,2097152,0,2.020885,376
1076,2,2,4,2,4,4,1048576,0,2.053747,641
1077,2,2,4,2,8,1,4194304,0,2.09679,498
1078,2,2,4,2,8,2,2097152,0,2.112871,629
1079,2,2,4,2,8,4,1048576,0,1.980962,776
1080,2,2,4,4,1,1,4194304,0,1.88191,195
1081,2,2,4,4,1,2,2097152,0,1.975854,234
1082,2,2,4,4,1,4,1048576,0,1.906154,418
1083,2,2,4,4,2,1,4194304,0,1.980471,309
1084,2,2,4,4,2,2,2097152,0,1.94481,466
1085,2,2,4,4,2,4,1048576,0,2.241286,587
1086,2,2,4,4,4,1,4194304,0,2.035568,505
1087,2,2,4,4,4,2,2097152,0,2.085676,624
1088,2,2,4,4,4,4,1048576,0,2.006202,834
1092,2,2,4,8,1,1,4194304,0,2.027371,260
1093,2,2,4,8,1,2,2097152,0,2.030868,360
1094,2,2,4,8,1,4,1048576,0,1.973756,520
1095,2,2,4,8,2,1,4194304,0,1.968118,500
1096,2,2,4,8,2,2,2097152,0,2.057154,654
1097,2,2,4,8,2,4,1048576,0,1.902622,796
1104,2,2,8,1,1,1,4194304,0,1.926073,126
1105,2,2,8,1,1,2,2097152,0,1.991525,180
1106,2,2,8,1,1,4,1048576,0,2.073859,271
1107,2,2,8,1,2,1,4194304,0,1.876777,162
1108,2,2,8,1,2,2,2097152,0,1.988467,229
1109,2,2,8,1,2,4,1048576,0,1.954012,318
1110,2,2,8,1,4,1,4194304,0,1.910403,232
1111,2,2,8,1,4,2,2097152,0,1.957573,314
1112,2,2,8,1,4,4,1048576,0,2.09446,468
1113,2,2,8,1,8,1,4194304,0,2.026176,310
1114,2,2,8,1,8,2,2097152,0,2.084906,412
1115,2,2,8,1,8,4,1048576,0,1.975539,677
1116,2,2,8,2,1,1,4194304,0,1.932085,160
1117,2,2,8,2,1,2,2097152,0,1.995918,215
1118,2,2,8,2,1,4,1048576,0,1.939717,309
1119,2,2,8,2,2,1,4194304,0,1.964648,201
1120,2,2,8,2,2,2,2097152,0,2.038415,272
1121,2,2,8,2,2,4,1048576,0,1.932737,473
1122,2,2,8,2,4,1,4194304,0,1.977227,328
1123,2,2,8,2,4,2,2097152,0,2.10787,435
1124,2,2,8,2,4,4,1048576,0,1.958035,668
1128,2,2,8,4,1,1,4194304,0,1.888836,236
1129,2,2,8,4,1,2,2097152,0,1.902713,345
1130,2,2,8,4,1,4,1048576,0,1.940642,489
1131,2,2,8,4,2,1,4194304,0,2.101775,343
1132,2,2,8,4,2,2,2097152,0,1.969966,446
1133,2,2,8,4,2,4,1048576,0,2.034946,732
1140,2,2,8,8,1,1,4194304,0,2.040322,352
1141,2,2,8,8,1,2,2097152,0,2.012569,513
1142,2,2,8,8,1,4,1048576,0,2.041016,718
1152,2,4,1,1,1,1,4194304,0,1.70693,88
1153,2,4,1,1,1,2,2097152,0,1.607797,118
1154,2,4,1,1,1,4,1048576,0,1.658658,171
1155,2,4,1,1,2,1,4194304,0,1.730472,100
1156,2,4,1,1,2,2,2097152,0,1.829591,146
1157,2,4,1,1,2,4,1048576,0,1.73212,208
1158,2,4,1,1,4,1,4194304,0,1.852535,149
1159,2,4,1,1,4,2,2097152,0,1.923397,193
1160,2,4,1,1,4,4,1048576,0,1.877255,254
1161,2,4,1,1,8,1,4194304,0,1.871069,189
1162,2,4,1,1,8,2,2097152,0,1.934866,276
1163,2,4,1,1,8,4,1048576,0,1.928039,464
1164,2,4,1,2,1,1,4194304,0,2.174104,104
1165,2,4,1,2,1,2,2097152,0,2.148437,170
1166,2,4,1,2,1,4,1048576,0,1.989023,235
1167,2,4,1,2,2,1,4194304,0,1.858078,148
1168,2,4,1,2,2,2,2097152,0,2.064793,205
1169,2,4,1,2,2,4,1048576,0,1.925178,260
1170,2,4,1,2,4,1,4194304,0,1.864541,205
1171,2,4,1,2,4,2,2097152,0,1.957062,294
1172,2,4,1,2,4,4,1048576,0,2.001321,450
1173,2,4,1,2,8,1,4194304,0,2.222776,295
1174,2,4,1,2,8,2,2097152,0,2.097771,477
1175,2,4,1,2,8,4,1048576,0,2.04904,642
1176,2,4,1,4,1,1,4194304,0,1.902605,145
1177,2,4,1,4,1,2,2097152,0,1.849624,201
1178,2,4,1,4,1,4,1048576,0,1.858101,279
1179,2,4,1,4,2,1,4194304,0,1.934595,222
1180,2,4,1,4,2,2,2097152,0,1.94778,292
1181,2,4,1,4,2,4,1048576,0,1.932241,442
1182,2,4,1,4,4,1,4194304,0,2.016858,307
1183,2,4,1,4,4,2,2097152,0,2.007441,514
1184,2,4,1,4,4,4,1048576,0,2.049582,536
1188,2,4,1,8,1,1,4194304,0,2.027875,225
1189,2,4,1,8,1,2,2097152,0,1.823251,259
1190,2,4,1,8,1,4,1048576,0,2.062019,428
1191,2,4,1,8,2,1,4194304,0,2.001224,338
1192,2,4,1,8,2,2,2097152,0,2.084334,469
1193,2,4,1,8,2,4,1048576,0,1.977916,598
1200,2,4,2,1,1,1,4194304,0,1.592291,109
1201,2,4,2,1,1,2,2097152,0,1.61477,146
1202,2,4,2,1,1,4,1048576,0,1.636079,235
1203,2,4,2,1,2,1,4194304,0,2.103871,151
1204,2,4,2,1,2,2,2097152,0,1.968077,223
1205,2,4,2,1,2,4,1048576,0,2.102232,271
1206,2,4,2,1,4,1,4194304,0,1.849011,236
1207,2,4,2,1,4,2,2097152,0,1.866101,318
1208,2,4,2,1,4,4,1048576,0,1.798208,378
1209,2,4,2,1,8,1,4194304,0,1.972318,375
1210,2,4,2,1,8,2,2097152,0,1.948674,524
1211,2,4,2,1,8,4,1048576,0,1.909813,546
1212,2,4,2,2,1,1,4194304,0,2.288917,138
1213,2,4,2,2,1,2,2097152,0,2.26995,178
1214,2,4,2,2,1,4,1048576,0,2.09831,297
1215,2,4,2,2,2,1,4194304,0,1.772345,239
1216,2,4,2,2,2,2,2097152,0,1.865294,312
1217,2,4,2,2,2,4,1048576,0,1.784754,401
1218,2,4,2,2,4,1,4194304,0,2.115194,415
1219,2,4,2,2,4,2,2097152,0,2.073288,506
1220,2,4,2,2,4,4,1048576,0,1.996968,557
1221,2,4,2,2,8,1,4194304,0,2.171539,617
1222,2,4,2,2,8,2,2097152,0,2.060106,779
1223,2,4,2,2,8,4,1048576,0,1.9873,819
1224,2,4,2,4,1,1,4194304,0,1.805843,219
1225,2,4,2,4,1,2,2097152,0,1.955003,272
1226,2,4,2,4,1,4,1048576,0,1.82364,314
1227,2,4,2,4,2,1,4194304,0,2.034567,376
1228,2,4,2,4,2,2,2097152,0,1.951452,516
1229,2,4,2,4,2,4,1048576,0,1.934127,559
1230,2,4,2,4,4,1,4194304,0,2.05409,687
1231,2,4,2,4,4,2,2097152,0,2.24255,960
1232,2,4,2,4,4,4,1048576,0,2.146564,873
1236,2,4,2,8,1,1,4194304,0,1.992703,330
1237,2,4,2,8,1,2,2097152,0,2.01729,424
1238,2,4,2,8,1,4,1048576,0,1.977717,479
1239,2,4,2,8,2,1,4194304,0,2.009281,645
1240,2,4,2,8,2,2,2097152,0,2.066877,849
1241,2,4,2,8,2,4,1048576,0,2.108083,869
1248,2,4,4,1,1,1,4194304,0,2.070266,150
1249,2,4,4,1,1,2,2097152,0,2.09914,182
1250,2,4,4,1,1,4,1048576,0,2.141053,335
1251,2,4,4,1,2,1,4194304,0,1.842746,193
1252,2,4,4,1,2,2,2097152,0,1.885584,225
1253,2,4,4,1,2,4,1048576,0,1.984997,407
1254,2,4,4,1,4,1,4194304,0,1.905938,250
1255,2,4,4,1,4,2,2097152,0,1.991841,341
1256,2,4,4,1,4,4,1048576,0,1.922699,478
1257,2,4,4,1,8,1,4194304,0,1.961741,346
1258,2,4,4,1,8,2,2097152,0,2.025759,455
1259,2,4,4,1,8,4,1048576,0,1.909828,681
1260,2,4,4,2,1,1,4194304,0,1.863728,200
1261,2,4,4,2,1,2,2097152,0,1.91868,238
1262,2,4,4,2,1,4,1048576,0,1.967346,391
1263,2,4,4,2,2,1,4194304,0,1.999198,271
1264,2,4,4,2,2,2,2097152,0,2.233644,332
1265,2,4,4,2,2,4,1048576,0,2.009442,488
1266,2,4,4,2,4,1,4194304,0,2.035607,419
1267,2,4,4,2,4,2,2097152,0,2.057955,517
1268,2,4,4,2,4,4,1048576,0,2.015819,741
1269,2,4,4,2,8,1,4194304,0,2.04182,540
1272,2,4,4,4,1,1,4194304,0,2.098207,295
1273,2,4,4,4,1,2,2097152,0,2.090988,375
1274,2,4,4,4,1,4,1048576,0,2.005533,519
1275,2,4,4,4,2,1,4194304,0,2.040638,458
1276,2,4,4,4,2,2,2097152,0,2.107457,560
1277,2,4,4,4,2,4,1048576,0,2.037612,790
1278,2,4,4,4,4,1,4194304,0,2.104049,662
1284,2,4,4,8,1,1,4194304,0,2.022996,408
1285,2,4,4,8,1,2,2097152,0,2.100069,515
1286,2,4,4,8,1,4,1048576,0,2.019736,804
1287,2,4,4,8,2,1,4194304,0,2.179397,645
1296,2,4,8,1,1,1,4194304,0,1.829862,131
1297,2,4,8,1,1,2,2097152,0,1.801415,212
1298,2,4,8,1,1,4,1048576,0,1.833562,308
1299,2,4,8,1,2,1,4194304,0,1.833765,129
1300,2,4,8,1,2,2,2097152,0,1.822434,221
1301,2,4,8,1,2,4,1048576,0,1.838159,350
1302,2,4,8,1,4,1,4194304,0,1.808894,145
1303,2,4,8,1,4,2,2097152,0,1.781378,264
1304,2,4,8,1,4,4,1048576,0,1.724496,378
1305,2,4,8,1,8,1,4194304,0,1.90941,155
1306,2,4,8,1,8,2,2097152,0,1.864785,252
1308,2,4,8,2,1,1,4194304,0,1.851601,149
1309,2,4,8,2,1,2,2097152,0,1.888605,233
1310,2,4,8,2,1,4,1048576,0,1.932085,414
1311,2,4,8,2,2,1,4194304,0,1.806015,202
1312,2,4,8,2,2,2,2097152,0,1.868913,275
1313,2,4,8,2,2,4,1048576,0,1.909381,458
1314,2,4,8,2,4,1,4194304,0,1.826697,233
1315,2,4,8,2,4,2,2097152,0,1.968902,385
1320,2,4,8,4,1,1,4194304,0,1.981115,262
1321,2,4,8,4,1,2,2097152,0,2.10693,378
1322,2,4,8,4,1,4,1048576,0,1.939023,540
1323,2,4,8,4,2,1,4194304,0,1.871688,260
1324,2,4,8,4,2,2,2097152,0,1.930424,427
1332,2,4,8,8,1,1,4194304,0,2.06345,312
1333,2,4,8,8,1,2,2097152,0,1.868715,457
1344,2,8,1,1,1,1,4194304,0,2.023168,115
1345,2,8,1,1,1,2,2097152,0,2.079916,151
1346,2,8,1,1,1,4,1048576,0,1.935572,218
1347,2,8,1,1,2,1,4194304,0,1.811463,124
1348,2,8,1,1,2,2,2097152,0,1.751426,168
1349,2,8,1,1,2,4,1048576,0,1.842305,306
1350,2,8,1,1,4,1,4194304,0,1.919631,164
1351,2,8,1,1,4,2,2097152,0,2.050525,207
1352,2,8,1,1,4,4,1048576,0,1.865954,388
1353,2,8,1,1,8,1,4194304,0,1.992777,244
1354,2,8,1,1,8,2,2097152,0,2.044804,322
1355,2,8,1,1,8,4,1048576,0,2.018438,578
1356,2,8,1,2,1,1,4194304,0,1.819013,133
1357,2,8,1,2,1,2,2097152,0,1.888242,179
1358,2,8,1,2,1,4,1048576,0,1.81242,239
1359,2,8,1,2,2,1,4194304,0,1.889392,173
1360,2,8,1,2,2,2,2097152,0,1.938598,225
1361,2,8,1,2,2,4,1048576,0,1.917409,420
1362,2,8,1,2,4,1,4194304,0,2.006029,252
1363,2,8,1,2,4,2,2097152,0,1.949528,371
1364,2,8,1,2,4,4,1048576,0,2.007206,505
1368,2,8,1,4,1,1,4194304,0,1.844915,199
1369,2,8,1,4,1,2,2097152,0,2.143963,265
1370,2,8,1,4,1,4,1048576,0,2.01257,394
1371,2,8,1,4,2,1,4194304,0,2.080331,300
